id,predicted_price
3760500516,1011375.94
2725069050,918585.0
3332000091,303526.1
8562770080,595693.06
8151601190,243405.86
8563040160,604743.3
240000269,623531.3
4307350200,313183.78
1311910300,266120.38
3574900030,503657.12
7853230570,437540.1
320069049,381305.0
9839301060,640822.4
7011201333,604345.5
2781320100,276625.16
3421069120,433732.06
7852030320,459120.12
5316101075,1828245.9
5309100750,543104.06
629000730,825752.1
511700170,303631.2
1562100030,516605.1
2489200230,596770.0
524069116,482508.9
5315100737,1046876.44
1868900675,830561.94
1608000120,340289.03
705700240,357360.38
7575600610,274549.38
1778500015,757913.06
5423500240,200130.48
6713700025,351222.97
2734100734,302118.22
301402280,197955.89
2113700205,273613.1
4114601570,2245480.8
3332000615,302929.8
3630050180,357258.5
6852700520,513483.62
6870310010,639001.94
6163900981,309551.9
393000142,390688.2
1771100130,342744.47
1442860160,391513.6
9191200435,589096.75
6788200800,963877.8
1115300070,699685.3
3176600105,714585.8
2770604665,593810.5
5469500580,388519.4
5680000545,470743.53
3424089119,508062.12
1328300180,319876.53
1773100922,354982.0
4123830480,333137.75
9808610190,1012222.1
4250200140,275552.2
4217402115,2146598.0
3831250350,374445.16
2397101055,858316.44
6817850110,819290.06
7526800200,606123.9
7853370100,649759.7
2523089025,928531.5
9476200680,248517.39
5714200140,412161.3
3575304895,585674.6
263000018,428935.72
8080400177,464119.8
6450304130,321981.03
514500090,596848.56
9477000300,436057.97
853600310,1320335.5
1951600240,203426.2
1099900120,354835.47
5323100120,567319.75
1223089016,402207.56
522059172,243709.69
1930300190,679587.06
9542840410,312478.5
8665050530,492897.22
5592900205,352484.62
5450300010,595207.56
2459960030,336329.7
3331500455,504748.62
3432500705,409674.44
3702900165,322457.3
5249803550,557706.2
626049058,414440.72
1788900380,176109.0
8075400360,229561.86
9113200250,713469.75
2738640040,688501.44
7821200307,479835.0
3530440140,231169.58
3582700130,439847.0
9276200569,674656.75
7197800020,590375.1
686200490,517652.12
3501600100,397092.0
6383000690,576204.8
7604400150,345161.62
5249801411,763663.75
2607720420,440514.06
9561100010,391671.56
1796370590,250372.92
4077800593,364439.66
854000165,259669.5
5536100010,713677.94
4188000670,820726.7
31000165,1339346.0
662350050,937564.06
4137000280,268348.8
6169901130,1017270.8
1953400510,242005.06
7518506716,979661.0
1552520010,366553.34
7955080270,318733.4
9212900100,550289.0
3438500798,319774.66
7899800890,215685.22
4319200605,461853.4
1329300480,376528.2
8935100100,842949.75
5016001260,424182.34
4337600280,302016.25
1446401220,189302.86
7135521530,609618.94
6888900115,233594.05
2413301070,282609.7
345700040,279525.28
5566100145,451192.84
7634800070,395633.3
9346910500,691034.0
3529300060,306841.1
8128600060,1080758.0
8572900275,200256.88
4139420590,1430104.5
9274200322,585624.94
1472700200,550902.3
8820903380,535353.94
8563010130,898034.5
8965450110,848442.94
9274204230,509275.84
8165501700,355058.53
2193340260,537383.7
1860600290,870960.4
1222000055,215302.97
2492200280,426275.7
2488200455,387801.25
809001520,1097583.9
1796361140,239119.45
6398000011,767224.56
6813600365,567056.9
7504100920,773512.7
8835770330,737409.2
524059322,897827.3
4307330280,401726.47
1245002952,1035344.25
2021069059,241462.38
5700000595,620723.2
3629970930,742811.5
3336002215,259507.84
5100401060,628718.44
3278600750,264162.25
1126069045,1030063.4
7568700175,324737.0
452001475,522880.16
9283800230,504360.3
1737300130,496576.44
6189600040,508506.62
3679400025,503558.2
1096100010,318863.53
9513900050,244015.73
5452800645,722150.5
273800100,230551.78
7228500037,453553.12
808300090,453027.9
2493200215,523006.34
5035300255,655273.75
3380900160,376621.56
3630000130,416719.2
7300400670,285821.84
6798100070,351756.94
8078400010,565461.06
5566100060,498732.06
2768200212,519221.4
4035900060,591808.6
9460000110,357245.22
7199320190,556777.75
2225039081,465208.62
9512200050,565726.44
2634500085,318550.75
3654800200,282745.8
2724079090,1164518.6
2597520720,754761.0
3034200426,374904.3
984000130,283598.66
7852020670,428832.66
7923500060,721445.6
2310030510,298299.84
2205500540,454601.97
2493200015,415753.8
7853361420,574605.8
5652600605,562317.3
5285200020,317258.62
9406530150,358681.75
5706300020,480368.4
3278602490,384167.72
7197000100,520363.03
4447300008,493735.6
7899800045,236139.86
9250900095,338528.2
9268851740,591512.94
8682261440,503236.06
7284900385,829034.6
8079040300,427971.84
2225300585,391456.84
3223039013,449440.7
2013801350,253919.03
4055701110,848105.56
3578401770,448861.97
4046500720,534344.5
6145601745,356860.44
5207200195,667569.8
1972201856,549379.25
7212680080,253605.38
7277100510,555205.6
522079022,552569.25
5605000440,875423.0
6632300230,391825.47
8815400165,651512.56
6708200320,462847.72
2426059076,591841.94
3260200200,591716.06
2770601741,445294.16
4338800500,255429.72
9201000320,806725.1
7655900038,322257.8
3625059140,557563.6
4222310010,208147.1
2114700115,299077.78
3291800710,335561.06
9406590010,392072.2
3025059124,1964398.0
7972601250,389676.78
930000470,915512.7
6690500060,484230.2
16000015,203686.14
5693501102,556493.25
8079040490,450861.22
7225000155,328284.9
8819900170,782919.5
7972601270,308582.75
1224069074,790712.8
5126900321,348158.84
3438501860,302519.84
2822069080,442183.34
1656600310,582662.94
3856900507,1222775.9
1626069139,496774.44
2524049257,1196136.2
3904960150,529748.5
7214820610,431448.6
7977201845,575966.94
2428100080,867583.9
2202500135,404221.38
1523550220,669762.25
2313900610,431154.9
4123840050,372319.34
2125059124,1060199.0
1225039067,499612.78
6431500283,460997.06
2473380010,298698.97
5694501195,414518.97
2881700046,365248.97
6837820330,316767.03
2337300370,206438.45
3876540630,223738.2
626059317,357456.16
3374500520,340652.72
7228501903,375391.97
4019300051,502924.2
4232902615,585423.4
3546000090,253520.98
8127700215,753611.6
3438501100,361085.6
1769600066,684938.06
8146100610,601934.9
3052700695,540335.5
7954310210,607955.56
3761700053,1682814.0
1320069179,357246.56
1331900410,773374.0
7303100210,340550.72
2464400285,478728.4
6163901150,364978.06
8955800045,370613.94
2314300200,415122.66
9528104360,419542.03
4177100005,581104.7
8856960260,313573.78
1828001220,620077.7
3066400710,694841.06
624110610,875549.94
4040800260,413144.75
5019500215,567473.94
2481630180,1089681.2
7203170190,680987.8
510001280,908882.0
9430110120,698958.4
1565950030,339047.1
9828202255,830457.4
3878900270,425270.3
8091600080,207064.69
1112000035,306687.2
2228900270,299576.22
6648701740,290404.3
1245003740,651462.25
2174503441,516547.47
7708250010,320137.47
6072300110,569765.06
2329800140,264197.0
1494300040,510402.44
3832050130,282429.97
7203100730,890671.25
7199330170,453733.97
7785000220,669966.0
1250201175,401762.84
4054500180,1070454.1
7905200061,461569.4
3751604895,187573.0
5220300140,296664.6
3323059027,324580.03
8651611980,863779.56
8673400190,541810.75
1668500100,830188.1
1023059365,550892.3
3308030060,342058.06
4232400860,940670.94
2144800615,222141.69
1568100920,1321431.4
9406510040,499207.47
2923049421,325665.53
1051000040,1653908.0
2077700042,656053.5
9423800030,284840.34
9818700455,668229.75
7133300675,359390.53
4113800550,641811.3
5553300375,1470930.6
2025701530,281866.25
7942601155,437462.9
7524300020,286677.97
2520069100,336605.0
5412300410,211258.27
7504110760,756538.1
2594200350,418234.9
2722059013,237707.27
8078430480,546824.75
1423069162,515187.16
8856001090,176386.34
7000100631,781118.44
4222200280,225992.69
7971300050,655431.9
2009001600,244321.02
6619910140,656581.75
2877100985,549815.8
1196000007,348121.66
1330850130,758595.7
6664900410,269659.25
1231001110,305110.12
9235900030,294305.97
9407101840,307111.88
9523103001,410806.66
2149800278,360880.06
7234601198,663423.56
9476700035,401788.53
9297301065,613949.8
518500700,854147.9
7843500090,327913.16
6056110780,288974.34
2345700260,339432.06
3509600070,246166.58
1431700280,333427.28
1623049174,262674.56
3024089049,392767.53
7853340450,385576.06
7732410360,792795.25
1446800995,316251.47
2946000285,239987.6
425079100,478642.6
3876313040,431302.56
1762600260,968347.3
1925069121,986252.0
7443000480,862736.5
7820000015,353862.22
4027701253,495717.66
2826049165,382796.66
5426300060,834787.3
1278000210,149773.97
923000270,361548.03
7657600005,252323.64
3024079057,373783.7
3276180020,294562.06
7304300760,291575.12
3908100020,546887.3
8835400805,667958.94
4051150070,207673.98
3904930530,459537.56
6163900971,374636.25
7942600310,428204.12
4365700330,263718.22
423059207,291569.03
3992700265,329696.78
7177300090,472609.88
2540820010,650912.6
5700002510,938966.2
5201000030,560567.0
7631800015,1459279.1
2922702965,663013.7
1525059198,969269.4
1245003160,753603.0
3810000455,301378.38
7855600080,624558.5
5701500030,1163501.8
7504020400,611635.0
1402600570,314429.94
7575610760,279825.06
8731990370,344785.25
5021900090,791002.4
290000075,491958.94
2841500010,438433.97
3955900830,426976.72
7852110140,540165.44
1311400350,245685.08
7773800015,539108.94
4123400320,521491.75
2725069157,856376.2
666000143,853478.5
5101408678,516975.72
6371000026,377949.97
2024059084,683338.25
7283900036,329997.8
8881900230,750639.94
3959400135,369499.44
7696610270,222664.1
1689400150,832038.9
5103900015,410775.34
1441000350,444522.78
5101408735,329338.22
3126059027,1604100.8
2320069014,536049.75
9541600015,640430.75
8682320420,742725.8
1562200090,593916.44
3395070980,547559.5
7349600230,247064.78
522049122,272722.16
869700060,291214.44
811000055,1285640.9
1221059176,443208.44
1523059103,474290.88
2025760210,651527.5
9218400088,306339.94
8682292020,445814.25
2623089135,433295.88
3758900259,1162093.4
524069049,654028.8
3121500150,827245.0
5581400080,801765.0
8087800020,457828.97
4070700290,727884.5
3296000170,653500.75
9238500040,513572.28
2744600040,352815.9
6813600380,641604.5
6140100150,468978.5
2201500555,440320.0
2600110250,628300.06
4337000275,160447.03
1186000150,576752.44
1972201963,513319.6
1105000745,384365.25
2887700560,574374.06
4039700080,607516.8
522049104,302300.1
4202400078,243031.27
7520000695,198003.28
7714000310,391706.66
4319200060,703660.8
8624700015,609489.9
5104520610,310120.4
2354300845,303164.2
3824100291,474454.2
6151800612,261592.34
5454200080,966501.2
6413600290,357590.84
2131200065,298743.97
1459920010,276859.5
50300090,399885.97
2326300090,626762.06
7714000070,391532.62
3630180500,1043422.75
1727850340,1044805.8
8691430330,986746.8
2310030390,262567.34
5561400610,535968.5
7010701016,502324.53
7883605915,248422.61
1282300995,351037.1
4040700310,474733.0
3353400435,240769.08
2143701015,503239.88
255450020,385327.94
1020069017,364829.47
4038200120,490610.5
9284801100,270672.84
1965200075,615036.9
847100047,547745.44
4038700720,500860.28
6815100085,759980.25
2508000020,295035.78
255520180,650517.94
6822100750,623654.44
869700050,318344.25
1775801405,592714.6
6600400090,221145.05
7202330270,438238.75
1683400165,765309.25
2625069070,994710.8
7625702440,428830.62
3388000640,223147.92
1899400365,275757.5
6899990200,845463.25
5569700020,797986.75
986000045,303043.94
3293700221,312146.4
3764800250,370097.9
2291400566,353781.9
4219401236,1470498.6
4239400840,160752.28
7211400990,211058.89
7696500280,193920.19
7215721070,519765.88
3204850140,365464.62
4322200220,688451.5
2566300100,1107206.6
1944900090,432988.56
6648500390,283155.16
7385300020,748049.4
1704900135,351723.72
2877100655,784738.25
2726079098,571815.6
7625703800,478945.3
318300040,502750.12
7922800190,551757.25
2023049361,230255.6
8946400210,469677.62
6071600450,537625.6
4343800100,413402.12
1443300140,355393.56
1024039001,866330.44
2767704860,587124.75
7234600851,655518.1
644200065,844146.8
7784400035,725419.56
3826000560,213297.47
9272202260,449581.28
263000253,446383.9
3621059043,594857.4
240000130,504859.84
1352300120,206149.05
7849200861,284311.12
2487700130,544850.8
1796100140,278870.8
7234601221,535708.94
8651710190,459533.2
2916200091,567328.4
1232000915,508851.06
1545801970,272072.2
3211200420,340668.62
7686204675,194481.55
3141600210,176480.4
3959401284,503080.56
2113700825,258749.66
3876000710,395252.03
522069022,550005.1
3214200070,355567.16
1221039156,287007.88
259600790,437019.25
785000040,479652.9
8138870470,476273.0
2596300035,306304.6
540100057,1518106.4
3073500045,470115.44
5363200266,396425.3
8682261650,513546.3
3224510080,835630.06
3211270160,419229.25
9269200520,195853.48
293810190,484825.34
4197400043,323214.4
3026079031,294617.12
5332200405,995756.75
2473411210,304918.12
9268200315,555047.9
8123500050,637634.7
3221069091,508565.3
2485000165,615789.9
4058800215,522590.03
1926059039,838391.94
2533300680,935206.5
3343903640,303886.7
5700003705,1161687.9
2023049372,397453.84
4058800830,585916.0
3333002302,445542.22
2944500340,288869.38
1982200790,505827.1
8929000270,515440.25
8122101440,302730.25
7525530470,768229.1
9332800020,636418.44
3878900525,245846.34
5420300210,264876.4
9232900165,346591.88
6414100026,414539.12
3013300660,760036.75
7954300120,557818.4
1081200360,339719.3
2877102345,525458.06
2202500255,493053.78
7984400050,216370.86
9558020380,450934.3
7812801850,218170.03
8944460020,378036.5
2306400040,578628.9
8649400410,334968.6
7889602020,249782.42
2041000025,512480.72
871001484,648373.75
2767602141,486562.3
3630180470,779141.7
2769602140,454179.03
2473250280,325502.84
5422560660,536077.9
3756600240,364689.62
8651600160,732787.9
7202300540,853467.94
8961950250,438484.56
3303000130,436769.25
798000062,279102.0
1695900150,831003.25
1604730150,532252.2
4136930310,352160.72
8835401250,1198072.5
8665900328,413781.97
9262800255,284991.97
1853080570,824758.06
5556300114,771909.2
9517200290,448305.4
4037200295,497437.2
7417100123,384661.9
2620069077,193760.66
7922720040,633815.2
558100090,533521.6
257000037,261063.23
3319500385,431103.5
9297301520,333438.75
3580900090,363736.5
1321039076,173120.42
7227801581,289942.75
9407001620,316193.28
2130400150,316594.6
2312400200,248823.55
4046700210,393629.62
1193000480,945132.9
1492800296,509768.6
3013300017,427799.62
3630240140,600309.6
1049010390,347448.7
9320900420,151103.78
4315700060,369943.0
2591010290,323665.38
323089085,616508.56
6600400270,213760.14
2919701105,477764.22
7202360670,867735.25
8927600100,796591.5
3211700045,619010.06
4027701326,477544.22
1601600195,248855.12
7853280350,753211.44
3629970130,712309.9
7203120020,812587.25
9542900190,364853.12
8035350120,491785.38
1238501184,1067888.8
251200240,473261.16
8945300200,198764.03
2162000160,1089906.9
5466310060,152768.06
1239400064,837750.94
5205000020,303978.0
1720800305,601756.94
7280300375,597031.3
2095800400,455172.0
7852010950,537287.3
1428001160,523380.56
9528104910,671261.1
8644210470,879575.44
7923300310,503131.44
254000100,612679.4
1931300688,495533.3
7007700030,460233.6
422049178,224491.83
422069067,445207.97
2923049393,371779.3
930000305,465644.94
2461900448,485452.72
2610100020,274383.7
2895550050,250528.89
7701700040,280230.72
2460900020,485007.56
9827700105,605779.44
1005000240,326433.9
7200001254,514497.3
866400040,565439.5
305000170,657889.9
2260800110,941317.94
3442000127,745410.25
5253300437,453349.88
7576700150,991279.8
5469501410,460715.34
5104531120,632549.5
723049434,345364.12
622069006,1437038.8
2517101200,313570.8
8159620160,230650.97
5561300640,418887.16
3317010130,208384.64
4364200250,416281.47
8732300060,698667.1
5603700025,712028.7
3585900190,996655.5
3996900575,251195.19
8731801260,232227.11
3810000860,307712.6
5700003585,1525675.4
6332000050,491096.4
9286100250,439957.75
9471201110,1119079.1
9290800050,546958.25
7300200400,615190.56
526069024,989691.0
1454600156,890888.75
3904980360,510345.0
2626119062,257402.89
8651730290,437291.06
7611200195,742332.06
1919800260,588926.56
6632900354,276678.7
3972900195,318272.6
5151600170,317107.97
7016000440,434658.78
871000435,798582.06
9578060540,515902.03
2332700060,821947.0
766000240,287336.78
4363700200,304495.3
7100000250,339579.06
2781250560,212148.62
2781250100,347174.78
5419800220,260233.5
7147600245,258091.64
2926069083,968836.9
6189200125,738135.25
9542830160,294491.84
5152200020,261100.6
9412900045,484928.0
6600410480,178077.06
6979970080,568550.9
5636010280,280327.22
1732801300,805682.5
5561401530,517323.9
9578500510,359084.25
7304300906,324541.03
1223089077,626155.6
721049207,266283.88
8691330310,828079.3
1523069204,474493.56
3188100105,596010.7
6608500290,402410.12
2891400410,327222.78
7663700551,330087.84
5413200140,254117.67
425069139,615747.0
6713700155,368284.3
2767603505,478463.7
7789000080,272616.56
9211500620,226448.77
3750604417,184238.53
7922800320,581361.9
1471620240,367055.3
2222059052,340799.9
9551200270,1221439.0
2767603160,541554.56
9406710060,378475.5
8929000250,346415.4
5538300120,406760.47
2223069120,456443.9
1652500060,1650866.6
8564500240,425921.75
3629700120,617049.7
3943600070,418780.1
4171200025,292698.47
2425049063,2525916.8
9828701650,361796.03
3581000340,356766.2
8100900015,398664.06
2125059161,1108615.0
304000380,210587.61
8146200070,1524999.0
686530170,571539.75
2917200645,445039.44
9547200530,743888.4
2122059199,370210.16
1150000740,679099.9
5706200060,321107.38
9265410010,235522.72
4083800555,499951.2
6152900332,353712.06
2520900301,227534.39
9828200790,466914.06
1657530180,291750.94
7471900045,266350.94
9828200460,418004.84
1775900140,440650.6
6139800430,442490.03
7214400005,490837.94
5332200026,521638.97
9510970300,829647.56
2540830020,417367.5
3392100140,191181.56
1326069191,357900.62
2125059112,979254.7
859000022,316030.2
8854100350,616259.3
121059007,210208.58
7977201707,499447.94
3859900060,1959323.9
8815400735,782940.44
705700530,343096.7
6600780130,361746.34
6378500105,400601.28
8143000310,474121.72
2877102330,653351.2
3526039074,600285.56
2115510300,249072.12
3024059014,1773557.1
2141330360,559340.3
546000400,513631.06
2071500011,417936.66
7972000240,224478.12
7016200460,447885.75
6204200180,440732.97
1552100135,1179322.6
88000173,431780.38
2581900235,800969.44
9211500560,224789.39
621069218,485769.03
1321970240,296403.6
798000630,337023.22
421000285,251855.08
2824600180,859931.3
3832051140,308812.1
1237500105,693079.3
8802400906,270347.53
3166900270,400804.22
3682000060,379180.72
5469700020,283817.25
1245001820,602692.5
9547205660,593037.44
7974700122,737265.0
7550801225,572638.6
1099950050,726273.75
1402900460,315984.97
7636800041,1191805.9
2115720270,252356.61
8651441750,201931.11
3904100035,281551.9
8815400020,624798.6
3303860590,468643.2
5427110040,1006066.7
1782000160,342276.06
6204420290,485117.66
3995700245,288427.8
7955040130,458191.06
1442880650,524034.84
8833510230,976523.1
7283900551,485512.44
4396000180,268871.9
7504021310,731459.2
322059264,299368.88
3654800040,281239.8
2767704777,523146.5
3278602190,336517.7
3236500220,505898.97
3410600100,300829.62
629410180,761391.94
3352402250,151738.31
4363700304,348665.22
7237550130,1224499.5
9808590210,1277787.4
8074200175,274003.75
3463400330,438823.44
6306400140,851853.8
8564950250,521773.8
5381000070,208572.52
9826700697,496510.62
8132700190,454047.38
7943000020,169876.25
9547204675,588506.56
4112100101,508919.97
727500030,655893.94
114101426,369203.56
9274202005,769234.25
1193000380,883174.7
3039000020,489851.72
7852170130,653790.6
2624079010,626625.75
4137010540,296792.5
7576200012,860760.8
1138020020,337877.97
3969300030,197281.95
898000200,208450.42
5153100030,308438.6
5104532030,492368.22
4406000050,217467.08
9274203390,612055.7
8682290360,462984.12
6928600330,250615.64
4139680070,890200.0
6844702690,470005.62
2154970020,1722817.6
4385701285,1137229.1
2426059071,663836.2
2867300160,542373.75
9512500720,527927.4
1773101020,302253.38
8687800100,289919.78
3627800050,1462581.1
1604600227,280860.28
3300701170,413630.84
9250900111,487400.6
7015200790,608845.6
1311100490,242466.16
2469000010,942187.3
1982201596,570111.3
1862700290,333176.8
2586800270,234033.55
9528102772,474621.2
5490210200,450658.3
6669080020,411786.88
179003055,221285.14
1860600535,883633.0
1592000130,606187.44
3905040170,541612.4
9320500080,260194.28
9276200850,505265.4
224069114,649775.75
2260000340,577879.44
5096300130,385314.34
3432500215,370769.84
2600000050,729704.8
8856003839,225426.34
2492200435,396426.44
7855900110,1161990.4
6806100250,316181.22
2770603523,531212.1
1370800515,1561018.9
2726049150,455774.9
1226059161,587162.25
1068000375,1661236.5
9528104109,464729.28
5126310060,495499.75
1951820070,547749.6
1545805980,398471.34
9464700340,943465.94
4319200675,976558.5
7518500885,539107.4
7852020620,485200.47
869700370,331539.1
8643000190,259902.64
8902000267,554946.75
7972602435,262142.52
2050100210,907996.56
6705120540,468443.88
2767601390,616661.44
4141000490,1225868.9
9345400350,791793.4
3222079162,336569.03
7789000120,254492.86
6646200770,720426.0
6666800180,819913.06
1725800280,466320.88
6117500460,1038869.25
5470100220,230189.5
5457300478,471180.1
7550800195,571314.2
7787050180,572289.2
6204430250,518248.8
7640400250,519706.9
624110920,808481.9
3629920140,351809.94
7173700518,648067.7
3210200395,209574.45
2473480560,390927.8
2623089141,465329.75
1423800080,218368.81
2076400050,285080.6
3832060120,300883.84
7702600930,405859.97
5101404555,412725.38
3723800415,393605.97
3356403400,230800.38
9214400125,538002.6
1797500530,537408.25
9551201660,1154873.5
3878900815,329502.5
1760650280,321191.6
5466410030,239405.36
6388930620,592536.56
2331300395,769170.4
9412700160,283261.3
871001611,625051.9
3142600120,612624.5
3995700220,340415.97
2310000280,289566.66
8039900400,393855.66
7504021510,691894.56
1959700445,1509079.0
1556200155,590693.9
3629960590,371093.53
259000240,471764.62
662440020,409491.25
3123049142,558553.56
321100260,923729.4
6840701095,537631.25
3738900165,387140.94
4427100130,391291.12
9238500100,466795.62
6145601810,356076.16
2570300090,389969.75
4017600010,509712.2
1005000220,408103.34
1257202120,547187.8
9527000490,495726.62
8691400080,705187.1
1726069084,434054.8
248000240,212786.28
6113400046,370049.9
2130702350,373138.3
920069052,236344.44
6071300160,571739.3
1623049041,144555.94
9268200285,377478.1
1843100520,366664.16
2887700826,650026.2
9122000385,558311.75
9475700220,382191.84
2804600005,811568.8
2896400300,379574.38
5015000180,785215.1
3630220180,793054.6
8832900780,522109.3
1568100300,448202.8
8718500610,401788.9
4147200140,1160949.1
1973700030,961652.2
8862000075,196698.81
9320990110,287042.62
1151100035,407378.5
2011000010,235526.55
1651500060,1053497.5
446000190,763989.3
2344300220,986951.06
523049195,208631.61
9191200015,641450.3
7942601410,768947.44
7137800300,217879.14
7853300280,520646.97
6654700240,329190.62
569000050,596323.44
3584000180,227474.08
2026079055,342512.47
8898700880,288926.97
5075400150,619691.06
8731981360,355562.75
4222500020,217944.6
7996720050,605292.6
4077800094,658689.06
6446200365,653630.4
2824089053,470832.88
1311800220,215418.4
3522049063,604898.5
1721801280,189818.62
6131600240,201714.56
7202310040,620027.44
1123059125,557278.2
646910160,228982.2
5630500005,397528.5
3342100785,251932.9
9547205610,646583.6
1773100123,286439.38
3353400092,292006.2
217500015,369253.9
3649100031,384879.88
7896300150,289763.62
623049185,243079.7
1773100430,322861.34
1781500220,645203.9
3395380200,234826.55
2424059170,1765908.2
4389200765,1545307.9
1543000060,468226.38
6154900005,622544.4
2902200240,480722.2
1442880640,534724.8
8562770490,573708.9
2768300655,597127.5
3432501315,301973.62
5035300570,764447.06
3626039028,455134.25
3876540780,232812.75
327000100,1022935.7
7551300065,468795.16
1312920060,245986.58
2215901230,260661.7
6306800010,449607.0
2767700022,475834.44
5589900610,565203.4
4320200020,686988.94
5249804655,667575.56
9238500480,487371.3
3885806565,1161627.0
7905200205,458709.16
5727500102,325317.88
3585220070,379339.12
2078500210,532880.94
1839920050,391355.3
534000080,327459.1
856000255,572380.3
4141010110,1454779.8
9558040820,590021.06
7768700315,1225930.8
2796100640,284793.9
1922059010,210154.47
3448000542,269676.22
3883100220,291744.8
7237301210,276890.12
3893100456,926355.7
9578501110,352778.9
6145601995,401251.66
4024100120,313644.7
8899000050,350441.38
3396820010,565254.56
6749700117,343007.03
1954400060,509673.78
3303970100,736743.5
2540850070,465739.53
3797000745,492885.94
7883603700,254514.7
3438501452,378950.44
3530210260,684763.7
3598600049,181080.05
731500170,356620.6
7129304375,174505.86
263000006,428935.72
7212660560,302156.56
1112700010,413995.12
3420069060,542267.2
2473000470,396698.34
8691390980,711761.9
6184700100,461191.88
4476400275,385495.9
2968801240,281356.25
1529300160,428260.1
7640400070,641117.0
7016100380,446390.28
2172000890,433517.84
4035900015,690779.0
9528104660,1005360.75
507100005,353762.3
2783100160,385907.53
3629921140,864162.7
1099750610,234680.14
1330300451,1080132.6
